campaign_id,user_id,payment,updated,created_x,isUnpublished,isDeleted,isDraft,isApproved,isPublic,published,cash.available,cash.budget,product.available,product.budget,royalty.available,royalty.budget,equity.available,equity.budget,created_y,planLevel,lastActive,companySize,country,published_status,continued
61269b87fd44e10d880dd983,61269342b9e1180d61686d9a,"{'cash': {'available': True, 'budget': 5000, 'minBudget': 100}, 'product': {'available': False, 'budget': 100}, 'royalty': {'available': False, 'budget': 10}, 'equity': {'available': False, 'budget': 10}}",2021-08-25 19:38:00,2021-08-25 19:35:00,False,False,True,False,False,,True,5000,False,100,False,10.0,False,10.0,2021-08-25 19:00:00,0,2021-08-25 19:38:00,10 - 49 employees,United States,False,
60c810edba9bff0d35f14179,60c80e784857720d47bba912,"{'cash': {'available': True, 'budget': 2000, 'minBudget': 500}, 'product': {'available': True, 'budget': 5100, 'requestCC': False}, 'royalty': {'available': False, 'budget': 0}, 'equity': {'available': False, 'budget': 0}, 'mediaProduction': True}",2021-06-15 02:53:00,2021-06-15 02:31:00,False,False,True,False,False,,True,2000,True,5100,False,0.0,False,0.0,2021-06-15 02:20:00,0,2021-07-12 23:29:00,less than 10 employees,United States,False,
613657f332d7960d67273b2e,60897d99fa40140d62906a1c,"{'cash': {'available': True, 'budget': 10000, 'minBudget': 100}, 'product': {'available': True, 'budget': 2500, 'requestCC': False}, 'royalty': {'available': True, 'budget': 3}, 'equity': {'available': False, 'budget': 3}, 'mediaProduction': True}",2021-09-27 15:35:00,2021-09-06 18:03:00,False,False,False,True,True,2021-09-27 15:35:00,True,10000,True,2500,True,3.0,False,3.0,2021-04-28 15:22:00,0,2021-09-30 17:11:00,less than 10 employees,United States,True,0 days 00:00:00
60b113c13df7b50d73721d1d,60b10f2544ab5f0d80fdcbe2,"{'cash': {'available': True, 'budget': 5000}, 'product': {'available': False, 'budget': 0, 'requestCC': False}, 'royalty': {'available': False, 'budget': 0}, 'equity': {'available': False, 'budget': 0}}",2021-05-28 16:10:00,2021-05-28 16:01:00,False,False,True,False,False,,True,5000,False,0,False,0.0,False,0.0,2021-05-28 15:41:00,1,2021-07-28 12:46:00,less than 10 employees,United States,False,
60e4800a4d9ca6124ae63b4f,60e4673b5e3f8b6eee44c509,"{'equity': {'budget': 0, 'available': False}, 'royalty': {'budget': 0, 'available': False}, 'product': {'budget': 2500, 'available': True, 'requestCC': False}, 'cash': {'budget': 1000, 'available': True, 'minBudget': 25}}",2021-07-06 16:21:00,2021-07-06 16:08:00,False,False,True,False,False,,True,1000,True,2500,False,0.0,False,0.0,2021-07-06 14:22:00,2,2021-07-13 16:49:00,less than 10 employees,United States,False,
5de0f246e1ac860dd7bb0402,5de0f0f7494da30d9012b9cc,"{'cash': {'available': True, 'budget': 5000}, 'product': {'available': False, 'budget': 100, 'requestCC': False}, 'royalty': {'available': False, 'budget': 10}, 'equity': {'available': False, 'budget': 10}}",2019-11-29 10:34:00,2019-11-29 10:26:00,False,False,True,False,False,,True,5000,False,100,False,10.0,False,10.0,2019-11-29 10:20:00,0,2019-11-29 10:35:00,Not Indicated,India,False,
5d503ebe8d85a420e9aeba91,5d4ef5f7e84bc82bc144ed4c,"{'cash': {'available': True, 'budget': 1300}, 'product': {'available': True, 'budget': ''}, 'royalty': {'available': False, 'budget': 0.1}, 'equity': {'available': False, 'budget': 0}}",2019-08-11 16:24:00,2019-08-11 16:13:00,False,False,True,False,False,,True,1300,True,,False,0.1,False,0.0,2019-08-10 16:51:00,0,2019-10-07 19:39:00,Not Indicated,United States,False,
5f9c4ec230f7cb0d647d86d0,5f5692666881dc0d56f8d904,"{'cash': {'available': True, 'budget': 1500}, 'product': {'available': False, 'budget': '', 'requestCC': False}, 'royalty': {'available': False, 'budget': 0}, 'equity': {'available': False, 'budget': 0}}",2020-10-30 20:33:00,2020-10-30 17:34:00,False,False,True,False,False,,True,1500,False,,False,0.0,False,0.0,2020-09-07 20:04:00,0,2021-01-08 16:41:00,10 - 49 employees,United States,False,
5fa031a28c7c7f0d56f3c7d6,5f5692666881dc0d56f8d904,"{'cash': {'available': True, 'budget': 1500}, 'product': {'available': False, 'budget': '', 'requestCC': False}, 'royalty': {'available': False, 'budget': 0}, 'equity': {'available': False, 'budget': 0}}",2020-11-02 16:24:00,2020-11-02 16:19:00,False,False,True,False,False,,True,1500,False,,False,0.0,False,0.0,2020-09-07 20:04:00,0,2021-01-08 16:41:00,10 - 49 employees,United States,False,
5fa0310e57f69c0d5b2920af,5f5692666881dc0d56f8d904,"{'cash': {'available': True, 'budget': 1500}, 'product': {'available': False, 'budget': '', 'requestCC': False}, 'royalty': {'available': False, 'budget': 0}, 'equity': {'available': False, 'budget': 0}}",2020-11-02 16:17:00,2020-11-02 16:17:00,False,False,True,False,False,,True,1500,False,,False,0.0,False,0.0,2020-09-07 20:04:00,0,2021-01-08 16:41:00,10 - 49 employees,United States,False,
